Id_comment,commentaire,qualite
56760057,très beau logement avec beaucoup de confort s'adapte très facilement à l'arrivée et au départ avec toujours un petit mot agréable qui anticipe vos demandes je conseille,positif
34642080,l'appartement d'aglaé est lumineux propre rangé et très agréable à vivre le quartier est vivant et ne manque pas de petits commerces restaurants brasseries le cimetière du père lachaise à seulement quelques minutes à pied bien que nous n'ayons pas pu rencontrer aglaé pour la remise des clés elle s'est organisée et s'est montrée très disponible par téléphone texto si besoin des instructions nous ont été laissées quant aux transports en commun les différents commerces se trouvant dans le quartier et même un petit plan avec leurs heures d'ouvertures aglaé est une hôte accueillante et attentionnée que nous avons pris plaisir à rencontrer nous avons passé un excellent séjour et gardons précieusement cette adresse,positif
121309214,studio petit mais bien confortable et propre les photos correspondent très bien aux lieux benjamin a été très cordial lors de mon arrivée et tout s'est bien passé je recommande,positif
49223757,hôte disponible agréable le studio est très fonctionnel et à 15mn à pied seulement de porte de versailles avec de nombreux petits commerces à côté je recommande,positif
116887343,studio très bien placé à 2mn du métro brochant et des commerces en rdc donc plutôt bruyant car les voisins n'ont pas forcément le pas léger en rentrant dans l'immeuble plutôt pour une personne seule ou un couple car petite superficie 9 11m? bien pour 1 ou 2 nuits francisco est très réactif et disponible merci pour ça,positif
48072968,propre appartement juste à côté de la tour eiffel un peu plus bruit que l'autre appartement dans le même immeuble mais pas mal intéressant nous avons préféré cet appartement un bon appartement a un bon prix,positif
81450948,très bien accueillie par philippe et sham dispo si besoin chambre très spacieuse peu lumineuse mais ambiance cosy très agréable très bon séjour et appartement idéalement situé merci et peut être à bientôt pour un nouveau séjour parisien,positif
43296914,nous avons été accueilli par victor qui nous a présenté l'appartement l'appartement est parfaitement équipé pour un séjour à paris la literie est de bonne qualité la douche spacieuse et très agréable le quartier à quelques minutes de la gare montparnasse et de plusieurs lignes de métro en fait un endroit très pratique le quartier est sympa avec de nombreux bars restaurants et salles de spectacles seul bémol le manque de volets dans la chambre pour ceux qui ont besoin d'un espace complètement sombre pour url hidden conseille ce logement et on y retournera quand on ira de nouveau rendre visite à notre fille à paris,positif
57616166,séjour super agréable cet appartement est un petit cocon que nous avons eu du mal à quitter quartier calme proche transports c'est un vrai plus récupérer et poser les clés a été simple comme bonjour je pense le relouer si je repasse sur paris,positif
49603961,l'accueil est chaleureux et c'est comme être en famille emmanuel est vraiment très sympathique et disponible la cuisine est belle et grande bien que l'espace privè ne soie pas beacoup c'est une lieu parfait pour ce qui aim visiter paris bien connectè avec le metro e le bus c'etait un beau sèjour pour nous,positif
61679827,appartement très bien situé proches des métros agréable et fonctionnel dimitri s'est rendu très disponible pour organiser notre arrivée nous donner toutes les informations et vérifier que tout allait bien bref on recommande sans hésiter merci dimitri pour ce chouette séjour parisien dans ton logement,positif
31375883,bon emplacement dans paris dans une résidence calme mais à proximité de rues commerçantes je le recommande pour passer quelques jours à paris,positif
82671710,math et dora avaient bien planifié notre arrivée et nous avaient laissé avec un plan du quartier ainsi que quelques bonnes addresses à distance de marche l'appartement était propre et exactement tel que présenté sur le site avec toutes les commodités requises un grand merci à toutes les deux pour le beau séjour que nous avons eu julie,positif
126886426,appartement très agréable et surtout bien situé dans le quartier du marais,positif
123048709,excellent emplacement appartement confortable et spacieux thomas nous a bien accueilli nous vous le recommandons,positif
45442009,nous étions attendus à la porte de l'appartement par une jeune personne qui nous a accompagnés l'appartement est conforme à ce que nous avions vus sur le site celui ci est très agréable fonctionnel bien situé et très bien équipé,positif
109220293,accueil sympatique appartement idéalement situé dans un quartier très agréable,positif
31395268,enguerran est un hôte très accueillant et disponible l'appartement était en parfait état lors de mon arrivée et le quartier est incroyablement calme et sécurisé j'ai passé un très bon séjour que je pense renouveler,positif
139054896,super logement rien a dire parfaitement aligné avec la description bonne communication fluide,positif
105436101,hôte très amical et aidant logement comforme aux photos calme claire comfortable et très bien situé métro shopping restos et café,positif
48325255,accueil très chaleureux logement agréable a recommander pour joëlle et eugène,positif
80390066,nous avons passé un très bon séjour avec ma collègue pour un déplacement professionnel dans ce bel appartement lit et canapé convertible confortables nous avons été très bien accueillies par quentin qui a prit le temps de nous indiquer tous les restaurants et bars sympas du quartier l'appartement est situé au milieux de commerces boulangeries épicerie  et a deux pas de l’arrêt de bus,positif
