Id_comment,commentaire,qualite
116294512, très bon séjour sheraaz studio être bien concevoir et pratiquer très bon accueil part mère sheraaz proche métro et commerce restaurant,positif
90456155, séjour très sympathique logement agréable et très bien situer pari tout pouvoir faire pied et rue être calme,positif
74829041, avoir passer nuit superbe studio martiner karim avoir avoir très bon contact et lorsque sommer arriver être prêt accueillir avoir fruit boisson frigidaire et plein petit chose grignoter studio être vraiment super être lumineux correspondre description et lit être vraiment confortable quartier être joli et original recommander retourner être sûr,positif
115858612, week end appartement julia être très bien passer appartement avoir situation idéal être pratique et confortable,positif
116390096, très beau prestation acceuil et qualité 'appartement parfaire grand merci,positif
78208026, appartement très bien situer calme service drap serviette avoir disposition propre conforme annonce flexibilité possible départ excellent rapport qualité prix conseiller propriétaire très sympathique,positif
80363084, très bon accueil boub appartement entièrement conformité descriptif drap propre grand tranquillité lieu recommander vivement location,positif
128726626, très bon hôte appartement très propre bien situer et très bien équiper,positif
113072698, super studio communication et accueil parfaire franchement rien dire,positif
128900746, studio bien équiper et aménager plus beau quartier pari appartement très calme cœur pari chic accueil parfait,positif
79250296, must 11eme super studio très calme quartier plus sympa et festif pari inclure facilité attendre four micro onde internet machiner laver fer repasser absolument rien redire et comme plus mathieu être hôte plus bienveillant petit bouteille guise cadeau arrivé recommander chaudement,positif
52564947, appartement calme très propre et conforme description minute ligne métro pratique visiter pari reda hôte très sympa serviable arranger beau expérience recommander vivement apartment quiet very clean and consister with the description minute from subway reda avoir great host helpful accommodating avoir great experience,positif
55759348, séjour pari être très bien passer reda être hôte chaleureux et écoute logement être conforme description et confortable recommander,positif
65926271, appartement plein charme calme toit véritable plaisir ponctuer originalité dissimuler intérieur appartement penser relouer très rapidement même semaine prochain,positif
95855402, appartement très bien placer propre et très sympa avoir passer bon weekend pari merci,positif
115156269, très beau appartement plein cœur pari ultra pratique minute pied gare st lazare et très calme colette être attentionner accueil ponctuel conseil comme suivre rentrer tard avoir laisser lumière couloir allumer chambre et salle bain être propreté étincelant attention literie être ferme mettre part odeur peinture persistant penser que chambre avoir être refaire bref séjour avoir être très satisfaisant revenir très certainement et recommander vivement colette,positif
77789284, prestation correspondre bien être présenter michael avoir réaliser d'ailleurs fiche mémo très utile être effectivement ambiance colocation et avoir être mettre aise accueil simplicité et sourire résidence être calme et sécuriser et avoir très bien dormir lit qualité recommander hôte,positif
62179654, très bon séjour et excellent accueil hôte franck appartement cosy très bien situer avoir être faciliter arrivé et départ léger bémol bruir rue,positif
69605389, logement correspondre tout fait description être faîte être suffisamment spacieux bien entretenir et proche être très pratique etant situer près gare saint lazare idéal être arriver train éviter stationnement payer concerner avoir passer agréable séjour,positif
